ì˙ït,,,,,NAVIÉfÅ[É^,ë¨ìxÉiÉ},éûä‘ÉiÉ},éûä‘,NAV/GPS,ë¨ìx(km/h),à‹ìx,åoìx
2019/11/10,04:30.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303533343030303439343033373436313935393134303239333239362B3036373030383933303436322D303430373031323034333031313403,30303839,3.1323E+11,12:04:30,GPS,8.9,37ìx46ï™19.59ïb,140ìx29ï™32.96ïb
2019/11/10,04:31.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303533373030303439373033373436313936343134303239333238372B3036373030393933303536322D303430373031323034333131313403,30303939,3.1323E+11,12:04:31,GPS,9.9,37ìx46ï™19.64ïb,140ìx29ï™32.87ïb
2019/11/10,04:32.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303534323030303530323033373436313937303134303239333237352B3036373031323733303732322D303430373031323034333231313403,30313237,3.1323E+11,12:04:32,GPS,12.7,37ìx46ï™19.7ïb,140ìx29ï™32.75ïb
2019/11/10,04:33.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303534333030303530333033373436313933353134303239333335362B3036313031353933303838302D303430373031323034333331313403,30313539,3.1323E+11,12:04:33,GPS,15.9,37ìx46ï™19.35ïb,140ìx29ï™33.56ïb
2019/11/10,04:34.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303534343030303530343033373436313934353134303239333334332B3036313031373033303936352D303430373031323034333431313403,30313730,3.1323E+11,12:04:34,GPS,17,37ìx46ï™19.45ïb,140ìx29ï™33.43ïb
2019/11/10,04:35.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303534343030303530343033373436313935363134303239333332382B3036313031373333313032342D303430373031323034333531313403,30313733,3.1323E+11,12:04:35,GPS,17.3,37ìx46ï™19.56ïb,140ìx29ï™33.28ïb
2019/11/10,04:36.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303534343030303530343033373436313936373134303239333331352B3036303031373733313132332D303430373031323034333631313403,30313737,3.1323E+11,12:04:36,GPS,17.7,37ìx46ï™19.67ïb,140ìx29ï™33.15ïb
2019/11/10,04:37.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303534353030303530353033373436313937393134303239333330302B3036303031383433313230332D303430373031323034333731313403,30313834,3.1323E+11,12:04:37,GPS,18.4,37ìx46ï™19.79ïb,140ìx29ï™33ïb
2019/11/10,04:38.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303534353030303530353033373436313939323134303239333238342B3036313031393133313138302D303430373031323034333831313403,30313931,3.1323E+11,12:04:38,GPS,19.1,37ìx46ï™19.92ïb,140ìx29ï™32.84ïb
2019/11/10,04:39.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303535303030303531303033373436323030343134303239333236382B3036313031393433313133392D303430373031323034333931313403,30313934,3.1323E+11,12:04:39,GPS,19.4,37ìx46ï™20.04ïb,140ìx29ï™32.68ïb
2019/11/10,04:40.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303535353030303531353033373436323031373134303239333235332B3036313031393233313131382D303430373031323034343031313403,30313932,3.1323E+11,12:04:40,GPS,19.2,37ìx46ï™20.17ïb,140ìx29ï™32.53ïb
2019/11/10,04:41.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303536303030303532303033373436323033313134303239333233372B3036313031383833313039362D303430373031323034343131313403,30313838,3.1323E+11,12:04:41,GPS,18.8,37ìx46ï™20.31ïb,140ìx29ï™32.37ïb
2019/11/10,04:42.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303536353030303532353033373436323034333134303239333232312B3036313031383333313039312D303430373031323034343231313403,30313833,3.1323E+11,12:04:42,GPS,18.3,37ìx46ï™20.43ïb,140ìx29ï™32.21ïb
2019/11/10,04:43.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303536393030303532393033373436323035343134303239333230362B3036313031373933313132322D303430373031323034343331313403,30313739,3.1323E+11,12:04:43,GPS,17.9,37ìx46ï™20.54ïb,140ìx29ï™32.06ïb
2019/11/10,04:45.0,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303537343030303533343033373436323036353134303239333139332B3036313031373533313134352D303430373031323034343431313403,30313735,3.1323E+11,12:04:44,GPS,17.5,37ìx46ï™20.65ïb,140ìx29ï™31.93ïb
2019/11/10,04:45.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303538343030303534343033373436323037383134303239333137382B3036313031373233313133392D303430373031323034343531313403,30313732,3.1323E+11,12:04:45,GPS,17.2,37ìx46ï™20.78ïb,140ìx29ï™31.78ïb
2019/11/10,04:46.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303538383030303534383033373436323038393134303239333136352B3036313031363933313031372D303430373031323034343631313403,30313639,3.1323E+11,12:04:46,GPS,16.9,37ìx46ï™20.89ïb,140ìx29ï™31.65ïb
2019/11/10,04:47.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303538393030303534393033373436323130303134303239333135332B3036313031373233303835312D303430373031323034343731313403,30313732,3.1323E+11,12:04:47,GPS,17.2,37ìx46ï™21ïb,140ìx29ï™31.53ïb
2019/11/10,04:48.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303539343030303535343033373436323131303134303239333133372B3036313031373733303633352D303430373031323034343831313403,30313737,3.1323E+11,12:04:48,GPS,17.7,37ìx46ï™21.1ïb,140ìx29ï™31.37ïb
2019/11/10,04:49.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303630353030303536353033373436323132313134303239333131382B3036313031383233303336322D303430373031323034343931313403,30313832,3.1323E+11,12:04:49,GPS,18.2,37ìx46ï™21.21ïb,140ìx29ï™31.18ïb
2019/11/10,04:50.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303631303030303537303033373436323133313134303239333130332B3036313031383633303035362D303430373031323034353031313403,30313836,3.1323E+11,12:04:50,GPS,18.6,37ìx46ï™21.31ïb,140ìx29ï™31.03ïb
2019/11/10,04:51.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303631353030303537353033373436323134323134303239333038342B3036313031383932393735302D303430373031323034353131313403,30313839,3.1323E+11,12:04:51,GPS,18.9,37ìx46ï™21.42ïb,140ìx29ï™30.84ïb
2019/11/10,04:52.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303632303030303538303033373436323135303134303239333036382B3036313031393132393537342D303430373031323034353231313403,30313931,3.1323E+11,12:04:52,GPS,19.1,37ìx46ï™21.5ïb,140ìx29ï™30.68ïb
2019/11/10,04:53.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303632353030303538353033373436323135393134303239333034362B3036323031393332393439312D303430373031323034353331313403,30313933,3.1323E+11,12:04:53,GPS,19.3,37ìx46ï™21.59ïb,140ìx29ï™30.46ïb
2019/11/10,04:54.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303633303030303539303033373436323136383134303239333032382B3036323031393032393434312D303430373031323034353431313403,30313930,3.1323E+11,12:04:54,GPS,19,37ìx46ï™21.68ïb,140ìx29ï™30.28ïb
2019/11/10,04:55.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303633343030303539343033373436323137363134303239333031322B3036323031373832393434372D303430373031323034353531313403,30313738,3.1323E+11,12:04:55,GPS,17.8,37ìx46ï™21.76ïb,140ìx29ï™30.12ïb
2019/11/10,04:56.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303633393030303539393033373436323138343134303239323939332B3036323031363432393436302D303430373031323034353631313403,30313634,3.1323E+11,12:04:56,GPS,16.4,37ìx46ï™21.84ïb,140ìx29ï™29.93ïb
2019/11/10,04:57.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303634343030303630343033373436323139303134303239323937382B3036323031353232393434312D303430373031323034353731313403,30313532,3.1323E+11,12:04:57,GPS,15.2,37ìx46ï™21.9ïb,140ìx29ï™29.78ïb
2019/11/10,04:58.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303634393030303630393033373436323139363134303239323936322B3036313031353132393437392D303430373031323034353831313403,30313531,3.1323E+11,12:04:58,GPS,15.1,37ìx46ï™21.96ïb,140ìx29ï™29.62ïb
2019/11/10,04:59.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303635343030303631343033373436323230343134303239323934362B3036313031353832393439332D303430373031323034353931313403,30313538,3.1323E+11,12:04:59,GPS,15.8,37ìx46ï™22.04ïb,140ìx29ï™29.46ïb
2019/11/10,05:00.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303635393030303631393033373436323231303134303239323933312B3036313031363532393437302D303430373031323035303031313403,30313635,3.1323E+11,12:05:00,GPS,16.5,37ìx46ï™22.1ïb,140ìx29ï™29.31ïb
2019/11/10,05:01.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303636343030303632343033373436323231383134303239323931322B3036313031373132393338372D303430373031323035303131313403,30313731,3.1323E+11,12:05:01,GPS,17.1,37ìx46ï™22.18ïb,140ìx29ï™29.12ïb
2019/11/10,05:02.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303636393030303632393033373436323232363134303239323839362B3036313031373632393330382D303430373031323035303231313403,30313736,3.1323E+11,12:05:02,GPS,17.6,37ìx46ï™22.26ïb,140ìx29ï™28.96ïb
2019/11/10,05:03.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303637343030303633343033373436323233343134303239323837382B3036313031373832393238302D303430373031323035303331313403,30313738,3.1323E+11,12:05:03,GPS,17.8,37ìx46ï™22.34ïb,140ìx29ï™28.78ïb
2019/11/10,05:04.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303638303030303634303033373436323234323134303239323835392B3036303031383032393232302D303430373031323035303431313403,30313830,3.1323E+11,12:05:04,GPS,18,37ìx46ï™22.42ïb,140ìx29ï™28.59ïb
2019/11/10,05:05.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303638353030303634353033373436323235303134303239323834302B3036303031383232393235382D303430373031323035303531313403,30313832,3.1323E+11,12:05:05,GPS,18.2,37ìx46ï™22.5ïb,140ìx29ï™28.4ïb
2019/11/10,05:06.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303639303030303635303033373436323235373134303239323832312B3036303031383332393338302D303430373031323035303631313403,30313833,3.1323E+11,12:05:06,GPS,18.3,37ìx46ï™22.57ïb,140ìx29ï™28.21ïb
2019/11/10,05:07.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303639353030303635353033373436323236353134303239323830332B3036303031383432393530302D303430373031323035303731313403,30313834,3.1323E+11,12:05:07,GPS,18.4,37ìx46ï™22.65ïb,140ìx29ï™28.03ïb
2019/11/10,05:08.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303730303030303636303033373436323237353134303239323738342B3036303031383532393335382D303430373031323035303831313403,30313835,3.1323E+11,12:05:08,GPS,18.5,37ìx46ï™22.75ïb,140ìx29ï™27.84ïb
2019/11/10,05:09.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303730353030303636353033373436323238323134303239323736352B3036303031383632393238312D303430373031323035303931313403,30313836,3.1323E+11,12:05:09,GPS,18.6,37ìx46ï™22.82ïb,140ìx29ï™27.65ïb
2019/11/10,05:10.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303731303030303637303033373436323239303134303239323734362B3036303031383632393332392D303430373031323035313031313403,30313836,3.1323E+11,12:05:10,GPS,18.6,37ìx46ï™22.9ïb,140ìx29ï™27.46ïb
2019/11/10,05:11.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303732303030303638303033373436323239383134303239323732382B3036303031383732393337372D303430373031323035313131313403,30313837,3.1323E+11,12:05:11,GPS,18.7,37ìx46ï™22.98ïb,140ìx29ï™27.28ïb
2019/11/10,05:12.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303732353030303638353033373436323330363134303239323730392B3036303031383932393432352D303430373031323035313231313403,30313839,3.1323E+11,12:05:12,GPS,18.9,37ìx46ï™23.06ïb,140ìx29ï™27.09ïb
2019/11/10,05:13.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303733303030303639303033373436323331343134303239323638372B3036303031393832393430312D303430373031323035313331313403,30313938,3.1323E+11,12:05:13,GPS,19.8,37ìx46ï™23.14ïb,140ìx29ï™26.87ïb
2019/11/10,05:14.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303733353030303639353033373436323332333134303239323636382B3036303032303232393336312D303430373031323035313431313403,30323032,3.1323E+11,12:05:14,GPS,20.2,37ìx46ï™23.23ïb,140ìx29ï™26.68ïb
2019/11/10,05:15.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303734303030303730303033373436323333313134303239323634362B3036303031393932393336312D303430373031323035313531313403,30313939,3.1323E+11,12:05:15,GPS,19.9,37ìx46ï™23.31ïb,140ìx29ï™26.46ïb
2019/11/10,05:16.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303734353030303730353033373436323334303134303239323632382B3036303031393832393330352D303430373031323035313631313403,30313938,3.1323E+11,12:05:16,GPS,19.8,37ìx46ï™23.4ïb,140ìx29ï™26.28ïb
2019/11/10,05:17.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303735353030303731353033373436323334383134303239323630362B3036303031393732393333362D303430373031323035313731313403,30313937,3.1323E+11,12:05:17,GPS,19.7,37ìx46ï™23.48ïb,140ìx29ï™26.06ïb
2019/11/10,05:18.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303736303030303732303033373436323335363134303239323538372B3036303031393832393339382D303430373031323035313831313403,30313938,3.1323E+11,12:05:18,GPS,19.8,37ìx46ï™23.56ïb,140ìx29ï™25.87ïb
2019/11/10,05:19.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303736353030303732353033373436323336353134303239323536352B3036313031393832393434352D303430373031323035313931313403,30313938,3.1323E+11,12:05:19,GPS,19.8,37ìx46ï™23.65ïb,140ìx29ï™25.65ïb
2019/11/10,05:20.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303737303030303733303033373436323337333134303239323534362B3036313031393832393439342D303430373031323035323031313403,30313938,3.1323E+11,12:05:20,GPS,19.8,37ìx46ï™23.73ïb,140ìx29ï™25.46ïb
2019/11/10,05:21.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303737353030303733353033373436323338313134303239323532382B3036313031393832393433342D303430373031323035323131313403,30313938,3.1323E+11,12:05:21,GPS,19.8,37ìx46ï™23.81ïb,140ìx29ï™25.28ïb
2019/11/10,05:22.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303738303030303734303033373436323339303134303239323530392B3036313031393432393430372D303430373031323035323231313403,30313934,3.1323E+11,12:05:22,GPS,19.4,37ìx46ï™23.9ïb,140ìx29ï™25.09ïb
2019/11/10,05:23.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303738353030303734353033373436323339383134303239323439302B3036313031383732393336352D303430373031323035323331313403,30313837,3.1323E+11,12:05:23,GPS,18.7,37ìx46ï™23.98ïb,140ìx29ï™24.9ïb
2019/11/10,05:24.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303739303030303735303033373436323430363134303239323437312B3036313031383232393339302D303430373031323035323431313403,30313832,3.1323E+11,12:05:24,GPS,18.2,37ìx46ï™24.06ïb,140ìx29ï™24.71ïb
2019/11/10,05:25.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303739353030303735353033373436323431343134303239323435332B3036323031383232393430382D303430373031323035323531313403,30313832,3.1323E+11,12:05:25,GPS,18.2,37ìx46ï™24.14ïb,140ìx29ï™24.53ïb
2019/11/10,05:26.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303830353030303736353033373436323432313134303239323433342B3036323031383232393432372D303430373031323035323631313403,30313832,3.1323E+11,12:05:26,GPS,18.2,37ìx46ï™24.21ïb,140ìx29ï™24.34ïb
2019/11/10,05:27.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303831303030303737303033373436323432383134303239323431352B3036323031383132393432352D303430373031323035323731313403,30313831,3.1323E+11,12:05:27,GPS,18.1,37ìx46ï™24.28ïb,140ìx29ï™24.15ïb
2019/11/10,05:28.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303831353030303737353033373436323433353134303239323339362B3036323031383132393433332D303430373031323035323831313403,30313831,3.1323E+11,12:05:28,GPS,18.1,37ìx46ï™24.35ïb,140ìx29ï™23.96ïb
2019/11/10,05:29.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303832303030303738303033373436323434353134303239323337382B3036323031383132393430392D303430373031323035323931313403,30313831,3.1323E+11,12:05:29,GPS,18.1,37ìx46ï™24.45ïb,140ìx29ï™23.78ïb
2019/11/10,05:30.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303832353030303738353033373436323435313134303239323336322B3036323031383132393430342D303430373031323035333031313403,30313831,3.1323E+11,12:05:30,GPS,18.1,37ìx46ï™24.51ïb,140ìx29ï™23.62ïb
2019/11/10,05:31.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303833303030303739303033373436323435393134303239323334332B3036323031383132393434322D303430373031323035333131313403,30313831,3.1323E+11,12:05:31,GPS,18.1,37ìx46ï™24.59ïb,140ìx29ï™23.43ïb
2019/11/10,05:32.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303833353030303739353033373436323436383134303239323332352B3036323031383132393438392D303430373031323035333231313403,30313831,3.1323E+11,12:05:32,GPS,18.1,37ìx46ï™24.68ïb,140ìx29ï™23.25ïb
2019/11/10,05:33.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303834303030303830303033373436323437363134303239323330362B3036323031383132393435342D303430373031323035333331313403,30313831,3.1323E+11,12:05:33,GPS,18.1,37ìx46ï™24.76ïb,140ìx29ï™23.06ïb
2019/11/10,05:34.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303834353030303830353033373436323438323134303239323238372B3036333031383032393435382D303430373031323035333431313403,30313830,3.1323E+11,12:05:34,GPS,18,37ìx46ï™24.82ïb,140ìx29ï™22.87ïb
2019/11/10,05:35.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303835303030303831303033373436323439303134303239323237312B3036333031383032393338352D303430373031323035333531313403,30313830,3.1323E+11,12:05:35,GPS,18,37ìx46ï™24.9ïb,140ìx29ï™22.71ïb
2019/11/10,05:36.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303835353030303831353033373436323439383134303239323235332B3036333031383132393332392D303430373031323035333631313403,30313831,3.1323E+11,12:05:36,GPS,18.1,37ìx46ï™24.98ïb,140ìx29ï™22.53ïb
2019/11/10,05:37.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303836303030303832303033373436323530363134303239323233342B3036333031383132393330382D303430373031323035333731313403,30313831,3.1323E+11,12:05:37,GPS,18.1,37ìx46ï™25.06ïb,140ìx29ï™22.34ïb
2019/11/10,05:38.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303836343030303832343033373436323531343134303239323231352B3036333031373932393333302D303430373031323035333831313403,30313739,3.1323E+11,12:05:38,GPS,17.9,37ìx46ï™25.14ïb,140ìx29ï™22.15ïb
2019/11/10,05:39.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303836393030303832393033373436323532303134303239323139362B3036343031373832393339362D303430373031323035333931313403,30313738,3.1323E+11,12:05:39,GPS,17.8,37ìx46ï™25.2ïb,140ìx29ï™21.96ïb
2019/11/10,05:40.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303837343030303833343033373436323532383134303239323138312B3036333031373732393431332D303430373031323035343031313403,30313737,3.1323E+11,12:05:40,GPS,17.7,37ìx46ï™25.28ïb,140ìx29ï™21.81ïb
2019/11/10,05:41.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303837393030303833393033373436323533353134303239323136322B3036333031373532393430322D303430373031323035343131313403,30313735,3.1323E+11,12:05:41,GPS,17.5,37ìx46ï™25.35ïb,140ìx29ï™21.62ïb
2019/11/10,05:42.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303838343030303834343033373436323534333134303239323134362B3036333031373432393335382D303430373031323035343231313403,30313734,3.1323E+11,12:05:42,GPS,17.4,37ìx46ï™25.43ïb,140ìx29ï™21.46ïb
2019/11/10,05:43.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303838393030303834393033373436323535303134303239323132382B3036333031373332393334322D303430373031323035343331313403,30313733,3.1323E+11,12:05:43,GPS,17.3,37ìx46ï™25.5ïb,140ìx29ï™21.28ïb
2019/11/10,05:44.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303839343030303835343033373436323535373134303239323131322B3036343031363932393336302D303430373031323035343431313403,30313639,3.1323E+11,12:05:44,GPS,16.9,37ìx46ï™25.57ïb,140ìx29ï™21.12ïb
2019/11/10,05:45.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303839393030303835393033373436323536343134303239323039332B3036343031363732393337352D303430373031323035343531313403,30313637,3.1323E+11,12:05:45,GPS,16.7,37ìx46ï™25.64ïb,140ìx29ï™20.93ïb
2019/11/10,05:46.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303930343030303836343033373436323537313134303239323037382B3036343031363632393337312D303430373031323035343631313403,30313636,3.1323E+11,12:05:46,GPS,16.6,37ìx46ï™25.71ïb,140ìx29ï™20.78ïb
2019/11/10,05:47.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303930393030303836393033373436323537383134303239323036322B3036343031363632393339362D303430373031323035343731313403,30313636,3.1323E+11,12:05:47,GPS,16.6,37ìx46ï™25.78ïb,140ìx29ï™20.62ïb
2019/11/10,05:48.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303931343030303837343033373436323538353134303239323034362B3036333031363632393339362D303430373031323035343831313403,30313636,3.1323E+11,12:05:48,GPS,16.6,37ìx46ï™25.85ïb,140ìx29ï™20.46ïb
2019/11/10,05:49.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303931393030303837393033373436323539323134303239323032382B3036343031363632393336392D303430373031323035343931313403,30313636,3.1323E+11,12:05:49,GPS,16.6,37ìx46ï™25.92ïb,140ìx29ï™20.28ïb
2019/11/10,05:50.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303932343030303838343033373436323630303134303239323031322B3036343031373032393338302D303430373031323035353031313403,30313730,3.1323E+11,12:05:50,GPS,17,37ìx46ï™26ïb,140ìx29ï™20.12ïb
2019/11/10,05:51.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303932393030303838393033373436323630373134303239313939332B3036343031373432393337392D303430373031323035353131313403,30313734,3.1323E+11,12:05:51,GPS,17.4,37ìx46ï™26.07ïb,140ìx29ï™19.93ïb
2019/11/10,05:52.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303933343030303839343033373436323631353134303239313937352B3036343031373332393335312D303430373031323035353231313403,30313733,3.1323E+11,12:05:52,GPS,17.3,37ìx46ï™26.15ïb,140ìx29ï™19.75ïb
2019/11/10,05:53.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303933393030303839393033373436323632313134303239313936322B3036343031363132393334332D303430373031323035353331313403,30313631,3.1323E+11,12:05:53,GPS,16.1,37ìx46ï™26.21ïb,140ìx29ï™19.62ïb
2019/11/10,05:54.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303934333030303930333033373436323632383134303239313934362B3036343031343132393335342D303430373031323035353431313403,30313431,3.1323E+11,12:05:54,GPS,14.1,37ìx46ï™26.28ïb,140ìx29ï™19.46ïb
2019/11/10,05:55.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303934383030303930383033373436323633343134303239313933342B3036343031333732393335382D303430373031323035353531313403,30313337,3.1323E+11,12:05:55,GPS,13.7,37ìx46ï™26.34ïb,140ìx29ï™19.34ïb
2019/11/10,05:56.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303935333030303931333033373436323634303134303239313931382B3036343031343432393336392D303430373031323035353631313403,30313434,3.1323E+11,12:05:56,GPS,14.4,37ìx46ï™26.4ïb,140ìx29ï™19.18ïb
2019/11/10,05:57.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303935393030303931393033373436323634363134303239313930332B3036343031343832393136352D303430373031323035353731313403,30313438,3.1323E+11,12:05:57,GPS,14.8,37ìx46ï™26.46ïb,140ìx29ï™19.03ïb
2019/11/10,05:58.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303935393030303931393033373436323635313134303239313839302B3036343031343432373935362D303430373031323035353831313403,30313434,3.1323E+11,12:05:58,GPS,14.4,37ìx46ï™26.51ïb,140ìx29ï™18.9ïb
2019/11/10,05:59.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303936333030303932333033373436323635333134303239313837352B3036343031343032353936312D303430373031323035353931313403,30313430,3.1323E+11,12:05:59,GPS,14,37ìx46ï™26.53ïb,140ìx29ï™18.75ïb
2019/11/10,06:00.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030303937333030303933333033373436323635313134303239313836322B3036353031333732333734342D303430373031323036303031313403,30313337,3.1323E+11,12:06:00,GPS,13.7,37ìx46ï™26.51ïb,140ìx29ï™18.62ïb
2019/11/10,06:02.4,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303938323030303934323033373436323634333134303239313835302B3036353031343732313537322D303430373031323036303131313403,30313437,3.1323E+11,12:06:01,GPS,14.7,37ìx46ï™26.43ïb,140ìx29ï™18.5ïb
2019/11/10,06:02.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303938343030303934343033373436323633323134303239313833372B3036353031353932303231302D303430373031323036303231313403,30313539,3.1323E+11,12:06:02,GPS,15.9,37ìx46ï™26.32ïb,140ìx29ï™18.37ïb
2019/11/10,06:03.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303938393030303934393033373436323632303134303239313833312B3036353031363831393632322D303430373031323036303331313403,30313638,3.1323E+11,12:06:03,GPS,16.8,37ìx46ï™26.2ïb,140ìx29ï™18.31ïb
2019/11/10,06:04.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303939343030303935343033373436323630363134303239313832352B3036363031363931393333322D303430373031323036303431313403,30313639,3.1323E+11,12:06:04,GPS,16.9,37ìx46ï™26.06ïb,140ìx29ï™18.25ïb
2019/11/10,06:05.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030303939393030303935393033373436323539323134303239313831382B3036363031363231393137362D303430373031323036303531313403,30313632,3.1323E+11,12:06:05,GPS,16.2,37ìx46ï™25.92ïb,140ìx29ï™18.18ïb
2019/11/10,06:06.8,[INFO],[tid:,8][eid:,0]02435647505352303031464330313030313030343030303936343033373436323537393134303239313831352B3036353031353231393137312D303430373031323036303631313403,30313532,3.1323E+11,12:06:06,GPS,15.2,37ìx46ï™25.79ïb,140ìx29ï™18.15ïb
2019/11/10,06:08.7,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030313030393030303936393033373436323536353134303239313830392B3036353031353431393232362D303430373031323036303731313403,30313534,3.1323E+11,12:06:07,GPS,15.4,37ìx46ï™25.65ïb,140ìx29ï™18.09ïb
2019/11/10,06:08.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030313030393030303936393033373436323535313134303239313830362B3036353031353831393234352D303430373031323036303831313403,30313538,3.1323E+11,12:06:08,GPS,15.8,37ìx46ï™25.51ïb,140ìx29ï™18.06ïb
2019/11/10,06:09.8,[INFO],[tid:,26][eid:,0]02435647505352303031464330313030313031343030303937343033373436323533373134303239313830302B3036363031363531393234372D303430373031323036303931313403,30313635,3.1323E+11,12:06:09,GPS,16.5,37ìx46ï™25.37ïb,140ìx29ï™18ïb
